plan_id,branch_to_update,criterion_id,document_id,item_uid,clause_id,execution_group,execution_priority,rescue_strategy,rescue_task_type,include_A_current,include_B_current,allow_new_llm_candidate,max_llm_attempts,requires_llm,requires_reverification,safe_to_apply_without_llm,blocked_from_auto_apply,b_candidate_allowed,b_candidate_reason,selection_policy,why_selected,why_deferred_or_blocked,source_branch,source_run_stage,source_candidate_kind,source_issue_codes,source_risk_reasons,source_diagnosis_summary,branch_a_risk_label,branch_a_leaf_support,branch_b_final_routing_decision,branch_b_semantic_grounding_risk_label,branch_b_semantic_grounding_support,branch_b_execution_risk_label,branch_b_execution_support
A__NCT01602081_exc__item4_C1__A_deferred_diagnostic__branch_a_field_level_semantic_rescue,A,NCT01602081_exc__item4_C1,NCT01602081,NCT01602081_exc__item4,C1,A_deferred_diagnostic,90,defer_broad_or_duplicate_task,branch_a_field_level_semantic_rescue,1,0,0,0,0,0,0,1,1,branch_b_available_as_candidate_routing:keep_without_layer2_action,Diagnostic only. Not part of main rescue execution.,,"This is a broad duplicate/semantic task, not a safe leaf-level rescue target.",A,P3_branch_a_mandatory_diagnostic_rescue_or_ablation,mandatory_llm_rescue_or_judge,critical_qualifier_missing_from_entity,,critical_qualifier_missing_from_entity;high_semantic:critical_qualifier_missing_from_entity;layer1_policy_mandatory_rescue_or_review,review_priority,0.45,keep_without_layer2_action,reference_high_support_not_auto_accept,0.95,reference_high_support_not_auto_accept,1.0
A__NCT01602081_exc__item5_C2__A_deferred_diagnostic__entity_regrounding,A,NCT01602081_exc__item5_C2,NCT01602081,NCT01602081_exc__item5,C2,A_deferred_diagnostic,80,defer_no_bert_anchor_only,entity_regrounding,1,1,0,0,0,0,0,1,1,branch_b_available_as_candidate_routing:computability_review|soft_warning:branch_b_non_computable,Do not rescue based only on missing BERT anchor. Use as uncertainty flag.,,"The only clear problem is no_bert_anchor. That is uncertainty, not enough evidence for automatic LLM rescue.",A,P4_branch_a_optional_diagnostic_rescue,optional_llm_rescue_or_review,,,computability_partial;no_bert_anchor,intermediate_support,0.6,computability_review,reference_high_support_not_auto_accept,1.0,reference_review_priority,0.35
A__NCT01614041_exc__item10_C1__A_deferred_diagnostic__entity_regrounding,A,NCT01614041_exc__item10_C1,NCT01614041,NCT01614041_exc__item10,C1,A_deferred_diagnostic,80,defer_no_bert_anchor_only,entity_regrounding,1,1,0,0,0,0,0,1,1,branch_b_available_as_candidate_routing:llm_verifier,Do not rescue based only on missing BERT anchor. Use as uncertainty flag.,,"The only clear problem is no_bert_anchor. That is uncertainty, not enough evidence for automatic LLM rescue.",A,P4_branch_a_optional_diagnostic_rescue,optional_llm_rescue_or_review,,,computability_partial;no_bert_anchor,intermediate_support,0.6,llm_verifier,reference_review_priority,0.35,reference_intermediate_support,0.6
A__NCT01614041_exc__item10_C2__A_deferred_diagnostic__entity_regrounding,A,NCT01614041_exc__item10_C2,NCT01614041,NCT01614041_exc__item10,C2,A_deferred_diagnostic,80,defer_no_bert_anchor_only,entity_regrounding,1,1,0,0,0,0,0,1,1,branch_b_available_as_candidate_routing:optional_llm_verifier_or_review,Do not rescue based only on missing BERT anchor. Use as uncertainty flag.,,"The only clear problem is no_bert_anchor. That is uncertainty, not enough evidence for automatic LLM rescue.",A,P4_branch_a_optional_diagnostic_rescue,optional_llm_rescue_or_review,,,computability_partial;no_bert_anchor,intermediate_support,0.6,optional_llm_verifier_or_review,reference_intermediate_support,0.65,reference_intermediate_support,0.6
A__NCT01614041_exc__item7_C1__A_deferred_diagnostic__branch_a_field_level_semantic_rescue,A,NCT01614041_exc__item7_C1,NCT01614041,NCT01614041_exc__item7,C1,A_deferred_diagnostic,90,defer_broad_or_duplicate_task,branch_a_field_level_semantic_rescue,1,0,0,0,0,0,0,1,1,branch_b_available_as_candidate_routing:computability_review,Diagnostic only. Not part of main rescue execution.,,"This is a broad duplicate/semantic task, not a safe leaf-level rescue target.",A,P4_branch_a_optional_diagnostic_rescue,optional_llm_rescue_or_review,,,,intermediate_support,0.626863,computability_review,reference_high_support_not_auto_accept,0.9,reference_intermediate_support,0.6
A__NCT01614041_inc__item1_C1__A_deferred_diagnostic__entity_regrounding,A,NCT01614041_inc__item1_C1,NCT01614041,NCT01614041_inc__item1,C1,A_deferred_diagnostic,80,defer_no_bert_anchor_only,entity_regrounding,1,1,0,0,0,0,0,1,1,branch_b_available_as_candidate_routing:llm_verifier,Do not rescue based only on missing BERT anchor. Use as uncertainty flag.,,"The only clear problem is no_bert_anchor. That is uncertainty, not enough evidence for automatic LLM rescue.",A,P3_branch_a_mandatory_diagnostic_rescue_or_ablation,mandatory_llm_rescue_or_judge,,,no_bert_anchor;quantitative_cue_not_represented,review_priority,0.35,llm_verifier,reference_review_priority,0.35,reference_high_support_not_auto_accept,1.0
A__NCT01614041_inc__item2_C1__A_deferred_diagnostic__entity_regrounding,A,NCT01614041_inc__item2_C1,NCT01614041,NCT01614041_inc__item2,C1,A_deferred_diagnostic,80,defer_no_bert_anchor_only,entity_regrounding,1,1,0,0,0,0,0,1,1,branch_b_available_as_candidate_routing:llm_verifier,Do not rescue based only on missing BERT anchor. Use as uncertainty flag.,,"The only clear problem is no_bert_anchor. That is uncertainty, not enough evidence for automatic LLM rescue.",A,P4_branch_a_optional_diagnostic_rescue,optional_llm_rescue_or_review,,,no_bert_anchor,intermediate_support,0.6,llm_verifier,reference_review_priority,0.35,reference_high_support_not_auto_accept,1.0
A__NCT01614041_inc__item2_C2__A_deferred_diagnostic__entity_regrounding,A,NCT01614041_inc__item2_C2,NCT01614041,NCT01614041_inc__item2,C2,A_deferred_diagnostic,80,defer_no_bert_anchor_only,entity_regrounding,1,1,0,0,0,0,0,1,1,branch_b_available_as_candidate_routing:llm_verifier,Do not rescue based only on missing BERT anchor. Use as uncertainty flag.,,"The only clear problem is no_bert_anchor. That is uncertainty, not enough evidence for automatic LLM rescue.",A,P4_branch_a_optional_diagnostic_rescue,optional_llm_rescue_or_review,,,no_bert_anchor,intermediate_support,0.6,llm_verifier,reference_review_priority,0.35,reference_high_support_not_auto_accept,1.0
A__NCT01630954_exc__item3_C1__A_deferred_diagnostic__branch_a_field_level_semantic_rescue,A,NCT01630954_exc__item3_C1,NCT01630954,NCT01630954_exc__item3,C1,A_deferred_diagnostic,90,defer_broad_or_duplicate_task,branch_a_field_level_semantic_rescue,1,0,0,0,0,0,0,1,1,branch_b_available_as_candidate_routing:llm_verifier,Diagnostic only. Not part of main rescue execution.,,"This is a broad duplicate/semantic task, not a safe leaf-level rescue target.",A,P3_branch_a_mandatory_diagnostic_rescue_or_ablation,mandatory_llm_rescue_or_judge,requirement_object_inversion,,high_semantic:requirement_object_inversion;layer1_inventory_flag;layer1_policy_mandatory_rescue_or_review;requirement_object_inversion,review_priority,0.45,llm_verifier,reference_review_priority,0.45,reference_intermediate_support,0.6
A__NCT01650792_exc__item5_C1__A_deferred_diagnostic__entity_regrounding,A,NCT01650792_exc__item5_C1,NCT01650792,NCT01650792_exc__item5,C1,A_deferred_diagnostic,80,defer_no_bert_anchor_only,entity_regrounding,1,1,0,0,0,0,0,1,1,branch_b_available_as_candidate_routing:computability_review|soft_warning:branch_b_non_computable,Do not rescue based only on missing BERT anchor. Use as uncertainty flag.,,"The only clear problem is no_bert_anchor. That is uncertainty, not enough evidence for automatic LLM rescue.",A,P4_branch_a_optional_diagnostic_rescue,optional_llm_rescue_or_review,,,computability_non_computable;no_bert_anchor,intermediate_support,0.6,computability_review,reference_high_support_not_auto_accept,0.95,reference_review_priority,0.35
A__NCT01650792_inc__item2_C1__A_deferred_diagnostic__entity_regrounding,A,NCT01650792_inc__item2_C1,NCT01650792,NCT01650792_inc__item2,C1,A_deferred_diagnostic,80,defer_no_bert_anchor_only,entity_regrounding,1,1,0,0,0,0,0,1,1,branch_b_available_as_candidate_routing:computability_review|soft_warning:branch_b_non_computable,Do not rescue based only on missing BERT anchor. Use as uncertainty flag.,,"The only clear problem is no_bert_anchor. That is uncertainty, not enough evidence for automatic LLM rescue.",A,P4_branch_a_optional_diagnostic_rescue,optional_llm_rescue_or_review,,,computability_non_computable;no_bert_anchor,intermediate_support,0.6,computability_review,reference_high_support_not_auto_accept,0.95,reference_review_priority,0.35
A__NCT01650792_inc__item3_C1__A_deferred_diagnostic__entity_regrounding,A,NCT01650792_inc__item3_C1,NCT01650792,NCT01650792_inc__item3,C1,A_deferred_diagnostic,80,defer_no_bert_anchor_only,entity_regrounding,1,1,0,0,0,0,0,1,1,branch_b_available_as_candidate_routing:keep_without_layer2_action,Do not rescue based only on missing BERT anchor. Use as uncertainty flag.,,"The only clear problem is no_bert_anchor. That is uncertainty, not enough evidence for automatic LLM rescue.",A,P4_branch_a_optional_diagnostic_rescue,optional_llm_rescue_or_review,,,no_bert_anchor,intermediate_support,0.6,keep_without_layer2_action,reference_high_support_not_auto_accept,1.0,reference_high_support_not_auto_accept,1.0
A__NCT01709981_exc__item10_C1__A_deferred_diagnostic__entity_regrounding,A,NCT01709981_exc__item10_C1,NCT01709981,NCT01709981_exc__item10,C1,A_deferred_diagnostic,80,defer_no_bert_anchor_only,entity_regrounding,1,1,0,0,0,0,0,1,1,branch_b_available_as_candidate_routing:optional_llm_verifier_or_review|soft_warning:branch_b_non_computable,Do not rescue based only on missing BERT anchor. Use as uncertainty flag.,,"The only clear problem is no_bert_anchor. That is uncertainty, not enough evidence for automatic LLM rescue.",A,P4_branch_a_optional_diagnostic_rescue,optional_llm_rescue_or_review,,,computability_non_computable;no_bert_anchor,intermediate_support,0.6,optional_llm_verifier_or_review,reference_intermediate_support,0.65,reference_review_priority,0.35
A__NCT01709981_exc__item11_C1__A_deferred_diagnostic__entity_regrounding,A,NCT01709981_exc__item11_C1,NCT01709981,NCT01709981_exc__item11,C1,A_deferred_diagnostic,80,defer_no_bert_anchor_only,entity_regrounding,1,1,0,0,0,0,0,1,1,branch_b_available_as_candidate_routing:computability_review,Do not rescue based only on missing BERT anchor. Use as uncertainty flag.,,"The only clear problem is no_bert_anchor. That is uncertainty, not enough evidence for automatic LLM rescue.",A,P4_branch_a_optional_diagnostic_rescue,optional_llm_rescue_or_review,,,computability_partial;no_bert_anchor,intermediate_support,0.6,computability_review,reference_high_support_not_auto_accept,0.9,reference_intermediate_support,0.6
A__NCT01709981_exc__item5_C1__A_deferred_diagnostic__branch_a_field_level_semantic_rescue,A,NCT01709981_exc__item5_C1,NCT01709981,NCT01709981_exc__item5,C1,A_deferred_diagnostic,90,defer_broad_or_duplicate_task,branch_a_field_level_semantic_rescue,1,0,0,0,0,0,0,1,1,branch_b_available_as_candidate_routing:computability_review,Diagnostic only. Not part of main rescue execution.,,"This is a broad duplicate/semantic task, not a safe leaf-level rescue target.",A,P3_branch_a_mandatory_diagnostic_rescue_or_ablation,mandatory_llm_rescue_or_judge,critical_qualifier_missing_from_entity,,critical_qualifier_missing_from_entity;high_semantic:critical_qualifier_missing_from_entity;layer1_policy_mandatory_rescue_or_review,review_priority,0.45,computability_review,reference_high_support_not_auto_accept,0.95,reference_intermediate_support,0.6
A__NCT01709981_inc__item1_C1__A_deferred_diagnostic__entity_regrounding,A,NCT01709981_inc__item1_C1,NCT01709981,NCT01709981_inc__item1,C1,A_deferred_diagnostic,80,defer_no_bert_anchor_only,entity_regrounding,1,1,0,0,0,0,0,1,1,branch_b_available_as_candidate_routing:keep_without_layer2_action,Do not rescue based only on missing BERT anchor. Use as uncertainty flag.,,"The only clear problem is no_bert_anchor. That is uncertainty, not enough evidence for automatic LLM rescue.",A,P3_branch_a_mandatory_diagnostic_rescue_or_ablation,mandatory_llm_rescue_or_judge,,,no_bert_anchor;quantitative_cue_not_represented,review_priority,0.35,keep_without_layer2_action,reference_high_support_not_auto_accept,0.9,reference_high_support_not_auto_accept,1.0
A__NCT01715584_exc__item1_C1__A_deferred_diagnostic__entity_regrounding,A,NCT01715584_exc__item1_C1,NCT01715584,NCT01715584_exc__item1,C1,A_deferred_diagnostic,80,defer_no_bert_anchor_only,entity_regrounding,1,1,0,0,0,0,0,1,1,branch_b_available_as_candidate_routing:computability_review|soft_warning:branch_b_non_computable,Do not rescue based only on missing BERT anchor. Use as uncertainty flag.,,"The only clear problem is no_bert_anchor. That is uncertainty, not enough evidence for automatic LLM rescue.",A,P4_branch_a_optional_diagnostic_rescue,optional_llm_rescue_or_review,,,computability_partial;no_bert_anchor,intermediate_support,0.6,computability_review,reference_high_support_not_auto_accept,1.0,reference_review_priority,0.35
A__NCT01715584_inc__item1_C1__A_deferred_diagnostic__entity_regrounding,A,NCT01715584_inc__item1_C1,NCT01715584,NCT01715584_inc__item1,C1,A_deferred_diagnostic,80,defer_no_bert_anchor_only,entity_regrounding,1,1,0,0,0,0,0,1,1,branch_b_available_as_candidate_routing:optional_llm_verifier_or_review,Do not rescue based only on missing BERT anchor. Use as uncertainty flag.,,"The only clear problem is no_bert_anchor. That is uncertainty, not enough evidence for automatic LLM rescue.",A,P3_branch_a_mandatory_diagnostic_rescue_or_ablation,mandatory_llm_rescue_or_judge,,,no_bert_anchor;quantitative_cue_not_represented,review_priority,0.35,optional_llm_verifier_or_review,reference_intermediate_support,0.65,reference_high_support_not_auto_accept,1.0
A__NCT01793519_exc__item10_C1__A_deferred_diagnostic__branch_a_field_level_semantic_rescue,A,NCT01793519_exc__item10_C1,NCT01793519,NCT01793519_exc__item10,C1,A_deferred_diagnostic,90,defer_broad_or_duplicate_task,branch_a_field_level_semantic_rescue,1,0,0,0,0,0,0,1,1,branch_b_available_as_candidate_routing:keep_without_layer2_action,Diagnostic only. Not part of main rescue execution.,,"This is a broad duplicate/semantic task, not a safe leaf-level rescue target.",A,P4_branch_a_optional_diagnostic_rescue,optional_llm_rescue_or_review,,,,intermediate_support,0.766406,keep_without_layer2_action,reference_high_support_not_auto_accept,0.9,reference_high_support_not_auto_accept,1.0
A__NCT01793519_exc__item10_C2__A_deferred_diagnostic__entity_regrounding,A,NCT01793519_exc__item10_C2,NCT01793519,NCT01793519_exc__item10,C2,A_deferred_diagnostic,80,defer_no_bert_anchor_only,entity_regrounding,1,1,0,0,0,0,0,1,1,branch_b_available_as_candidate_routing:computability_review,Do not rescue based only on missing BERT anchor. Use as uncertainty flag.,,"The only clear problem is no_bert_anchor. That is uncertainty, not enough evidence for automatic LLM rescue.",A,P4_branch_a_optional_diagnostic_rescue,optional_llm_rescue_or_review,,,computability_partial;no_bert_anchor,intermediate_support,0.6,computability_review,reference_high_support_not_auto_accept,0.95,reference_intermediate_support,0.6
A__NCT01793519_exc__item10_C3__A_deferred_diagnostic__branch_a_field_level_semantic_rescue,A,NCT01793519_exc__item10_C3,NCT01793519,NCT01793519_exc__item10,C3,A_deferred_diagnostic,90,defer_broad_or_duplicate_task,branch_a_field_level_semantic_rescue,1,0,0,0,0,0,0,1,1,branch_b_available_as_candidate_routing:keep_without_layer2_action,Diagnostic only. Not part of main rescue execution.,,"This is a broad duplicate/semantic task, not a safe leaf-level rescue target.",A,P4_branch_a_optional_diagnostic_rescue,optional_llm_rescue_or_review,,,,intermediate_support,0.820059,keep_without_layer2_action,reference_high_support_not_auto_accept,0.9,reference_high_support_not_auto_accept,1.0
A__NCT01793519_exc__item14_C5__A_deferred_diagnostic__duplicate_prune_or_merge_judge,A,NCT01793519_exc__item14_C5,NCT01793519,NCT01793519_exc__item14,C5,A_deferred_diagnostic,90,defer_broad_or_duplicate_task,duplicate_prune_or_merge_judge,1,0,0,0,0,0,0,1,1,branch_b_available_as_candidate_routing:keep_without_layer2_action,Diagnostic only. Not part of main rescue execution.,,"This is a broad duplicate/semantic task, not a safe leaf-level rescue target.",A,P4_branch_a_optional_diagnostic_rescue,optional_llm_rescue_or_review,duplicate_identical_leaf,,duplicate_identical_leaf,intermediate_support,0.70869,keep_without_layer2_action,reference_high_support_not_auto_accept,0.95,reference_high_support_not_auto_accept,1.0
A__NCT01793519_exc__item16_C3__A_deferred_diagnostic__branch_a_field_level_semantic_rescue,A,NCT01793519_exc__item16_C3,NCT01793519,NCT01793519_exc__item16,C3,A_deferred_diagnostic,90,defer_broad_or_duplicate_task,branch_a_field_level_semantic_rescue,1,0,0,0,0,0,0,1,1,branch_b_available_as_candidate_routing:computability_review,Diagnostic only. Not part of main rescue execution.,,"This is a broad duplicate/semantic task, not a safe leaf-level rescue target.",A,P4_branch_a_optional_diagnostic_rescue,optional_llm_rescue_or_review,,,,intermediate_support,0.763515,computability_review,reference_high_support_not_auto_accept,1.0,reference_intermediate_support,0.6
A__NCT01793519_exc__item17_C1__A_deferred_diagnostic__entity_regrounding,A,NCT01793519_exc__item17_C1,NCT01793519,NCT01793519_exc__item17,C1,A_deferred_diagnostic,80,defer_no_bert_anchor_only,entity_regrounding,1,1,0,0,0,0,0,1,1,branch_b_available_as_candidate_routing:optional_llm_verifier_or_review|soft_warning:branch_b_non_computable,Do not rescue based only on missing BERT anchor. Use as uncertainty flag.,,"The only clear problem is no_bert_anchor. That is uncertainty, not enough evidence for automatic LLM rescue.",A,P4_branch_a_optional_diagnostic_rescue,optional_llm_rescue_or_review,,,computability_non_computable;no_bert_anchor,intermediate_support,0.6,optional_llm_verifier_or_review,reference_intermediate_support,0.8,reference_review_priority,0.35
A__NCT01793519_inc__item1_C1__A_deferred_diagnostic__entity_regrounding,A,NCT01793519_inc__item1_C1,NCT01793519,NCT01793519_inc__item1,C1,A_deferred_diagnostic,80,defer_no_bert_anchor_only,entity_regrounding,1,1,0,0,0,0,0,1,1,branch_b_available_as_candidate_routing:keep_without_layer2_action,Do not rescue based only on missing BERT anchor. Use as uncertainty flag.,,"The only clear problem is no_bert_anchor. That is uncertainty, not enough evidence for automatic LLM rescue.",A,P4_branch_a_optional_diagnostic_rescue,optional_llm_rescue_or_review,,,no_bert_anchor,intermediate_support,0.6,keep_without_layer2_action,reference_high_support_not_auto_accept,1.0,reference_high_support_not_auto_accept,1.0
A__NCT01793519_inc__item3_C5__A_deferred_diagnostic__branch_a_field_level_semantic_rescue,A,NCT01793519_inc__item3_C5,NCT01793519,NCT01793519_inc__item3,C5,A_deferred_diagnostic,90,defer_broad_or_duplicate_task,branch_a_field_level_semantic_rescue,1,0,0,0,0,0,0,1,1,branch_b_available_as_candidate_routing:optional_llm_verifier_or_review,Diagnostic only. Not part of main rescue execution.,,"This is a broad duplicate/semantic task, not a safe leaf-level rescue target.",A,P3_branch_a_mandatory_diagnostic_rescue_or_ablation,mandatory_llm_rescue_or_judge,comparison_with_non_quantitative_entity,,comparison_with_non_quantitative_entity;high_semantic:comparison_with_non_quantitative_entity;layer1_inventory_flag;layer1_policy_mandatory_rescue_or_review,review_priority,0.45,optional_llm_verifier_or_review,reference_intermediate_support,0.8,reference_intermediate_support,0.6
A__NCT01793519_inc__item3_C9__A_deferred_diagnostic__entity_regrounding,A,NCT01793519_inc__item3_C9,NCT01793519,NCT01793519_inc__item3,C9,A_deferred_diagnostic,80,defer_no_bert_anchor_only,entity_regrounding,1,1,0,0,0,0,0,1,1,branch_b_available_as_candidate_routing:llm_verifier|soft_warning:branch_b_non_computable,Do not rescue based only on missing BERT anchor. Use as uncertainty flag.,,"The only clear problem is no_bert_anchor. That is uncertainty, not enough evidence for automatic LLM rescue.",A,P3_branch_a_mandatory_diagnostic_rescue_or_ablation,mandatory_llm_rescue_or_judge,duration_marker_missing_from_temporal_context,,computability_partial;duration_marker_missing_from_temporal_context;high_semantic:duration_marker_missing_from_temporal_context;layer1_inventory_flag;layer1_policy_mandatory_rescue_or_review;no_bert_anchor;quantitative_cue_not_represented,review_priority,0.35,llm_verifier,reference_review_priority,0.45,reference_review_priority,0.35
A__NCT01807897_exc__item10_C1__A_deferred_diagnostic__branch_a_field_level_semantic_rescue,A,NCT01807897_exc__item10_C1,NCT01807897,NCT01807897_exc__item10,C1,A_deferred_diagnostic,90,defer_broad_or_duplicate_task,branch_a_field_level_semantic_rescue,1,0,0,0,0,0,0,1,1,branch_b_available_as_candidate_routing:computability_review,Diagnostic only. Not part of main rescue execution.,,"This is a broad duplicate/semantic task, not a safe leaf-level rescue target.",A,P3_branch_a_mandatory_diagnostic_rescue_or_ablation,mandatory_llm_rescue_or_judge,critical_qualifier_missing_from_entity,,critical_qualifier_missing_from_entity;high_semantic:critical_qualifier_missing_from_entity;layer1_policy_mandatory_rescue_or_review,review_priority,0.45,computability_review,reference_high_support_not_auto_accept,0.9,reference_intermediate_support,0.6
A__NCT01807897_exc__item10_C4__A_deferred_diagnostic__entity_regrounding,A,NCT01807897_exc__item10_C4,NCT01807897,NCT01807897_exc__item10,C4,A_deferred_diagnostic,80,defer_no_bert_anchor_only,entity_regrounding,1,1,0,0,0,0,0,1,1,branch_b_available_as_candidate_routing:computability_review|soft_warning:branch_b_non_computable,Do not rescue based only on missing BERT anchor. Use as uncertainty flag.,,"The only clear problem is no_bert_anchor. That is uncertainty, not enough evidence for automatic LLM rescue.",A,P4_branch_a_optional_diagnostic_rescue,optional_llm_rescue_or_review,,,computability_partial;no_bert_anchor,intermediate_support,0.6,computability_review,reference_high_support_not_auto_accept,1.0,reference_review_priority,0.35
A__NCT01807897_exc__item13_C3__A_deferred_diagnostic__entity_regrounding,A,NCT01807897_exc__item13_C3,NCT01807897,NCT01807897_exc__item13,C3,A_deferred_diagnostic,80,defer_no_bert_anchor_only,entity_regrounding,1,1,0,0,0,0,0,1,1,branch_b_available_as_candidate_routing:computability_review,Do not rescue based only on missing BERT anchor. Use as uncertainty flag.,,"The only clear problem is no_bert_anchor. That is uncertainty, not enough evidence for automatic LLM rescue.",A,P4_branch_a_optional_diagnostic_rescue,optional_llm_rescue_or_review,,,computability_partial;no_bert_anchor,intermediate_support,0.6,computability_review,reference_high_support_not_auto_accept,0.9,reference_intermediate_support,0.6
A__NCT01807897_exc__item14_C1__A_deferred_diagnostic__branch_a_field_level_semantic_rescue,A,NCT01807897_exc__item14_C1,NCT01807897,NCT01807897_exc__item14,C1,A_deferred_diagnostic,90,defer_broad_or_duplicate_task,branch_a_field_level_semantic_rescue,1,0,0,0,0,0,0,1,1,branch_b_available_as_candidate_routing:optional_llm_verifier_or_review,Diagnostic only. Not part of main rescue execution.,,"This is a broad duplicate/semantic task, not a safe leaf-level rescue target.",A,P4_branch_a_optional_diagnostic_rescue,optional_llm_rescue_or_review,,,computability_partial,intermediate_support,0.7,optional_llm_verifier_or_review,reference_review_priority,0.45,reference_intermediate_support,0.6
A__NCT01807897_exc__item14_C2__A_deferred_diagnostic__duplicate_prune_or_merge_judge,A,NCT01807897_exc__item14_C2,NCT01807897,NCT01807897_exc__item14,C2,A_deferred_diagnostic,90,defer_broad_or_duplicate_task,duplicate_prune_or_merge_judge,1,0,0,0,0,0,0,1,1,branch_b_available_as_candidate_routing:optional_llm_verifier_or_review,Diagnostic only. Not part of main rescue execution.,,"This is a broad duplicate/semantic task, not a safe leaf-level rescue target.",A,P4_branch_a_optional_diagnostic_rescue,optional_llm_rescue_or_review,duplicate_identical_leaf,,computability_partial;duplicate_identical_leaf,intermediate_support,0.661268,optional_llm_verifier_or_review,reference_intermediate_support,0.8,reference_intermediate_support,0.6
A__NCT01807897_exc__item14_C3__A_deferred_diagnostic__duplicate_prune_or_merge_judge,A,NCT01807897_exc__item14_C3,NCT01807897,NCT01807897_exc__item14,C3,A_deferred_diagnostic,90,defer_broad_or_duplicate_task,duplicate_prune_or_merge_judge,1,0,0,0,0,0,0,1,1,branch_b_available_as_candidate_routing:optional_llm_verifier_or_review,Diagnostic only. Not part of main rescue execution.,,"This is a broad duplicate/semantic task, not a safe leaf-level rescue target.",A,P4_branch_a_optional_diagnostic_rescue,optional_llm_rescue_or_review,duplicate_identical_leaf,,computability_partial;duplicate_identical_leaf,intermediate_support,0.661268,optional_llm_verifier_or_review,reference_intermediate_support,0.8,reference_intermediate_support,0.6
A__NCT01807897_exc__item14_C4__A_deferred_diagnostic__duplicate_prune_or_merge_judge,A,NCT01807897_exc__item14_C4,NCT01807897,NCT01807897_exc__item14,C4,A_deferred_diagnostic,90,defer_broad_or_duplicate_task,duplicate_prune_or_merge_judge,1,0,0,0,0,0,0,1,1,branch_b_available_as_candidate_routing:llm_verifier,Diagnostic only. Not part of main rescue execution.,,"This is a broad duplicate/semantic task, not a safe leaf-level rescue target.",A,P4_branch_a_optional_diagnostic_rescue,optional_llm_rescue_or_review,duplicate_identical_leaf,,computability_partial;duplicate_identical_leaf;layer1_inventory_flag,intermediate_support,0.65,llm_verifier,reference_review_priority,0.5,reference_intermediate_support,0.6
A__NCT01807897_exc__item3_C1__A_deferred_diagnostic__branch_a_field_level_semantic_rescue,A,NCT01807897_exc__item3_C1,NCT01807897,NCT01807897_exc__item3,C1,A_deferred_diagnostic,90,defer_broad_or_duplicate_task,branch_a_field_level_semantic_rescue,1,0,0,0,0,0,0,1,1,branch_b_available_as_candidate_routing:keep_without_layer2_action,Diagnostic only. Not part of main rescue execution.,,"This is a broad duplicate/semantic task, not a safe leaf-level rescue target.",A,P4_branch_a_optional_diagnostic_rescue,optional_llm_rescue_or_review,,,computability_partial,intermediate_support,0.7,keep_without_layer2_action,reference_high_support_not_auto_accept,0.9,reference_high_support_not_auto_accept,1.0
A__NCT01807897_exc__item5_C1__A_deferred_diagnostic__branch_a_field_level_semantic_rescue,A,NCT01807897_exc__item5_C1,NCT01807897,NCT01807897_exc__item5,C1,A_deferred_diagnostic,90,defer_broad_or_duplicate_task,branch_a_field_level_semantic_rescue,1,0,0,0,0,0,0,1,1,branch_b_available_as_candidate_routing:llm_verifier,Diagnostic only. Not part of main rescue execution.,,"This is a broad duplicate/semantic task, not a safe leaf-level rescue target.",A,P3_branch_a_mandatory_diagnostic_rescue_or_ablation,mandatory_llm_rescue_or_judge,comparison_with_non_quantitative_entity,,comparison_with_non_quantitative_entity;high_semantic:comparison_with_non_quantitative_entity;layer1_policy_mandatory_rescue_or_review,review_priority,0.45,llm_verifier,reference_review_priority,0.35,reference_intermediate_support,0.6
A__NCT01807897_exc__item7_C1__A_deferred_diagnostic__branch_a_field_level_semantic_rescue,A,NCT01807897_exc__item7_C1,NCT01807897,NCT01807897_exc__item7,C1,A_deferred_diagnostic,90,defer_broad_or_duplicate_task,branch_a_field_level_semantic_rescue,1,0,0,0,0,0,0,1,1,branch_b_available_as_candidate_routing:computability_review,Diagnostic only. Not part of main rescue execution.,,"This is a broad duplicate/semantic task, not a safe leaf-level rescue target.",A,P3_branch_a_mandatory_diagnostic_rescue_or_ablation,mandatory_llm_rescue_or_judge,critical_qualifier_missing_from_entity,,critical_qualifier_missing_from_entity;high_semantic:critical_qualifier_missing_from_entity;layer1_policy_mandatory_rescue_or_review,review_priority,0.45,computability_review,reference_high_support_not_auto_accept,0.9,reference_intermediate_support,0.6
A__NCT01807897_exc__item8_C2__A_deferred_diagnostic__entity_regrounding,A,NCT01807897_exc__item8_C2,NCT01807897,NCT01807897_exc__item8,C2,A_deferred_diagnostic,80,defer_no_bert_anchor_only,entity_regrounding,1,1,0,0,0,0,0,1,1,branch_b_available_as_candidate_routing:optional_llm_verifier_or_review|soft_warning:branch_b_non_computable,Do not rescue based only on missing BERT anchor. Use as uncertainty flag.,,"The only clear problem is no_bert_anchor. That is uncertainty, not enough evidence for automatic LLM rescue.",A,P4_branch_a_optional_diagnostic_rescue,optional_llm_rescue_or_review,,,computability_non_computable;no_bert_anchor,intermediate_support,0.6,optional_llm_verifier_or_review,reference_intermediate_support,0.8,reference_review_priority,0.35
