plan_id,branch_to_update,criterion_id,document_id,item_uid,clause_id,execution_group,execution_priority,rescue_strategy,rescue_task_type,include_A_current,include_B_current,allow_new_llm_candidate,max_llm_attempts,requires_llm,requires_reverification,safe_to_apply_without_llm,blocked_from_auto_apply,b_candidate_allowed,b_candidate_reason,selection_policy,why_selected,why_deferred_or_blocked,source_branch,source_run_stage,source_candidate_kind,source_issue_codes,source_risk_reasons,source_diagnosis_summary,branch_a_risk_label,branch_a_leaf_support,branch_b_final_routing_decision,branch_b_semantic_grounding_risk_label,branch_b_semantic_grounding_support,branch_b_execution_risk_label,branch_b_execution_support
A__NCT02783859_inc__item2_C6__A_status_or_review__condition_exception_context_review,A,NCT02783859_inc__item2_C6,NCT02783859,NCT02783859_inc__item2,C6,A_status_or_review,30,abstain_or_human_review_for_context_logic,condition_exception_context_review,1,1,0,0,0,1,0,1,1,branch_b_available_as_candidate_routing:llm_verifier|soft_warning:branch_b_context_or_exception_scope_problem,Do not flatten condition/exception logic into a computable leaf. Preserve evidence and mark partial or human_review.,,Condition/exception context changes clinical logic. This should not be auto-repaired by a simple leaf-level prompt.,A,P3_branch_a_mandatory_diagnostic_rescue_or_ablation,mandatory_llm_rescue_or_judge,condition_context_present_without_handling;exception_or_condition_clause_with_computable_status;exception_or_condition_clause_without_context_handling,,computable_with_unhandled_condition_or_exception;condition_context_present_without_handling;exception_or_condition_clause_with_computable_status;exception_or_condition_clause_without_context_handling;high_semantic:condition_context_present_without_handling;layer1_inventory_flag;layer1_policy_mandatory_rescue_or_review;layer1d_pass1_pass2_logic_flag,review_priority,0.3,llm_verifier,reference_review_priority,0.4,reference_intermediate_support,0.6
A__NCT02874092_exc__item13_C5__A_status_or_review__condition_exception_context_review,A,NCT02874092_exc__item13_C5,NCT02874092,NCT02874092_exc__item13,C5,A_status_or_review,30,abstain_or_human_review_for_context_logic,condition_exception_context_review,1,1,0,0,0,1,0,1,1,branch_b_available_as_candidate_routing:llm_verifier|soft_warning:branch_b_context_or_exception_scope_problem,Do not flatten condition/exception logic into a computable leaf. Preserve evidence and mark partial or human_review.,,Condition/exception context changes clinical logic. This should not be auto-repaired by a simple leaf-level prompt.,A,P3_branch_a_mandatory_diagnostic_rescue_or_ablation,mandatory_llm_rescue_or_judge,,,computability_partial;condition_or_exception_marker_without_context;layer1_inventory_flag,review_priority,0.4,llm_verifier,reference_review_priority,0.4,reference_high_support_not_auto_accept,0.9
A__NCT02926235_exc__item2_C1__A_main_llm_rescue__value_or_operator_recovery,A,NCT02926235_exc__item2_C1,NCT02926235,NCT02926235_exc__item2,C1,A_status_or_review,20,branch_a_needs_rescue_but_branch_b_not_usable,value_or_operator_recovery,1,0,0,0,0,0,0,1,0,branch_b_polarity_problem,Generate or choose a candidate only if it improves the actionable field without losing clinical meaning. Reverify afterward.,"Branch A has an actionable field-level problem: value/operator, temporal, history, list/range/scalar, or polarity.","Branch A has an actionable issue, but the matching Branch B leaf is not locally usable as a substitute. Do not auto-apply substitution.",A,P3_branch_a_mandatory_diagnostic_rescue_or_ablation,mandatory_llm_rescue_or_judge,duration_marker_missing_from_temporal_context,,computability_non_computable;duration_marker_missing_from_temporal_context;entity_type_not_supported_by_best_anchor;high_semantic:duration_marker_missing_from_temporal_context;layer1_inventory_flag;layer1_policy_mandatory_rescue_or_review;layer1d_pass1_pass2_logic_flag;quantitative_cue_not_represented,review_priority,0.35,llm_verifier,reference_review_priority,0.5,reference_intermediate_support,0.6
A__NCT02944292_inc__item6_C1__A_status_or_review__condition_exception_context_review,A,NCT02944292_inc__item6_C1,NCT02944292,NCT02944292_inc__item6,C1,A_status_or_review,30,abstain_or_human_review_for_context_logic,condition_exception_context_review,1,1,0,0,0,1,0,1,1,branch_b_available_as_candidate_routing:llm_verifier|soft_warning:branch_b_context_or_exception_scope_problem,Do not flatten condition/exception logic into a computable leaf. Preserve evidence and mark partial or human_review.,,Condition/exception context changes clinical logic. This should not be auto-repaired by a simple leaf-level prompt.,A,P3_branch_a_mandatory_diagnostic_rescue_or_ablation,mandatory_llm_rescue_or_judge,condition_context_present_without_handling;exception_or_condition_clause_with_computable_status;exception_or_condition_clause_without_context_handling,,computable_with_unhandled_condition_or_exception;condition_context_present_without_handling;exception_or_condition_clause_with_computable_status;exception_or_condition_clause_without_context_handling;high_semantic:condition_context_present_without_handling;layer1_inventory_flag;layer1_policy_mandatory_rescue_or_review;layer1d_pass1_pass2_logic_flag,review_priority,0.3,llm_verifier,reference_review_priority,0.4,reference_intermediate_support,0.6
A__NCT03260881_inc__item2_C4__A_main_llm_rescue__entity_regrounding,A,NCT03260881_inc__item2_C4,NCT03260881,NCT03260881_inc__item2,C4,A_status_or_review,25,branch_a_needs_rescue_but_branch_b_not_usable,entity_regrounding,1,0,0,0,0,0,0,1,0,branch_b_polarity_problem,"Fix entity only when the problem is explicit: not in evidence, generic, wrong type, or missing critical qualifier. Do not optimize only for shortest span.","Branch A has an explicit entity grounding/type problem, not just weak BERT support.","Branch A has an actionable issue, but the matching Branch B leaf is not locally usable as a substitute. Do not auto-apply substitution.",A,P3_branch_a_mandatory_diagnostic_rescue_or_ablation,mandatory_llm_rescue_or_judge,,,entity_not_grounded_in_evidence_or_item;layer1d_pass1_pass2_logic_flag;no_bert_anchor,review_priority,0.25,llm_verifier,reference_review_priority,0.5,reference_intermediate_support,0.6
A__NCT03260881_inc__item6_C5__A_main_llm_rescue__entity_regrounding,A,NCT03260881_inc__item6_C5,NCT03260881,NCT03260881_inc__item6,C5,A_status_or_review,25,branch_a_needs_rescue_but_branch_b_not_usable,entity_regrounding,1,0,0,0,0,0,0,1,0,branch_b_polarity_problem,"Fix entity only when the problem is explicit: not in evidence, generic, wrong type, or missing critical qualifier. Do not optimize only for shortest span.","Branch A has an explicit entity grounding/type problem, not just weak BERT support.","Branch A has an actionable issue, but the matching Branch B leaf is not locally usable as a substitute. Do not auto-apply substitution.",A,P3_branch_a_mandatory_diagnostic_rescue_or_ablation,mandatory_llm_rescue_or_judge,,,computability_partial;entity_not_grounded_in_evidence_or_item;layer1d_pass1_pass2_logic_flag;no_bert_anchor,review_priority,0.25,llm_verifier,reference_review_priority,0.5,reference_review_priority,0.35
A__NCT03344887_inc__item1_C1__A_main_llm_rescue__entity_regrounding,A,NCT03344887_inc__item1_C1,NCT03344887,NCT03344887_inc__item1,C1,A_status_or_review,25,branch_a_needs_rescue_but_branch_b_not_usable,entity_regrounding,1,0,0,0,0,0,0,1,0,branch_b_polarity_problem,"Fix entity only when the problem is explicit: not in evidence, generic, wrong type, or missing critical qualifier. Do not optimize only for shortest span.","Branch A has an explicit entity grounding/type problem, not just weak BERT support.","Branch A has an actionable issue, but the matching Branch B leaf is not locally usable as a substitute. Do not auto-apply substitution.",A,P3_branch_a_mandatory_diagnostic_rescue_or_ablation,mandatory_llm_rescue_or_judge,,,computability_partial;entity_not_grounded_in_evidence_or_item;layer1d_pass1_pass2_logic_flag;no_bert_anchor,review_priority,0.25,llm_verifier,reference_review_priority,0.5,reference_intermediate_support,0.6
A__NCT03400735_exc__item5_C1__A_status_or_review__condition_exception_context_review,A,NCT03400735_exc__item5_C1,NCT03400735,NCT03400735_exc__item5,C1,A_status_or_review,30,abstain_or_human_review_for_context_logic,condition_exception_context_review,1,1,0,0,0,1,0,1,1,branch_b_available_as_candidate_routing:llm_verifier|soft_warning:branch_b_context_or_exception_scope_problem,Do not flatten condition/exception logic into a computable leaf. Preserve evidence and mark partial or human_review.,,Condition/exception context changes clinical logic. This should not be auto-repaired by a simple leaf-level prompt.,A,P3_branch_a_mandatory_diagnostic_rescue_or_ablation,mandatory_llm_rescue_or_judge,,,computability_partial;condition_or_exception_marker_without_context;layer1_inventory_flag,review_priority,0.4,llm_verifier,reference_review_priority,0.4,reference_intermediate_support,0.6
A__NCT03400735_exc__item5_C2__A_status_or_review__condition_exception_context_review,A,NCT03400735_exc__item5_C2,NCT03400735,NCT03400735_exc__item5,C2,A_status_or_review,30,abstain_or_human_review_for_context_logic,condition_exception_context_review,1,1,0,0,0,1,0,1,1,branch_b_available_as_candidate_routing:llm_verifier|soft_warning:branch_b_context_or_exception_scope_problem,Do not flatten condition/exception logic into a computable leaf. Preserve evidence and mark partial or human_review.,,Condition/exception context changes clinical logic. This should not be auto-repaired by a simple leaf-level prompt.,A,P3_branch_a_mandatory_diagnostic_rescue_or_ablation,mandatory_llm_rescue_or_judge,,,computability_partial;condition_or_exception_marker_without_context;layer1_inventory_flag,review_priority,0.4,llm_verifier,reference_review_priority,0.4,reference_intermediate_support,0.6
A__NCT03420638_inc__item1_C2__A_main_llm_rescue__entity_regrounding,A,NCT03420638_inc__item1_C2,NCT03420638,NCT03420638_inc__item1,C2,A_status_or_review,25,branch_a_needs_rescue_but_branch_b_not_usable,entity_regrounding,1,0,0,0,0,0,0,1,0,branch_b_polarity_problem,"Fix entity only when the problem is explicit: not in evidence, generic, wrong type, or missing critical qualifier. Do not optimize only for shortest span.","Branch A has an explicit entity grounding/type problem, not just weak BERT support.","Branch A has an actionable issue, but the matching Branch B leaf is not locally usable as a substitute. Do not auto-apply substitution.",A,P3_branch_a_mandatory_diagnostic_rescue_or_ablation,mandatory_llm_rescue_or_judge,,,computability_partial;entity_not_grounded_in_evidence_or_item;layer1d_pass1_pass2_logic_flag;no_bert_anchor,review_priority,0.25,llm_verifier,reference_review_priority,0.5,reference_intermediate_support,0.6
